,Title,Date,Sentiment_VADER,Sentiment_TextBlob,Sentiment_Average
2940,The tech CEO spending millions to stop Elon Musk - The Washington Post,2022-11-13,-0.296,0.0,-0.148
2939,Elon Musk shoots down report that Tesla will export China-made cars to the US - Fox Business,2022-11-13,0.0,-0.15555555555555559,-0.07777777777777779
2938,Elon Musk heads to court over Tesla pay that made him the world's richest person - CNN,2022-11-13,0.4588,0.0,0.2294
2937,Tesla Just Announced a Change and Put Every Other Automaker on ... - Inc.,2022-11-13,0.0,-0.125,-0.0625
2935,Tesla China responds to dramatic crash that kills two [video] - Electrek,2022-11-13,-0.7351,-0.4333333333333333,-0.5842166666666666
2934,Tesla says it will assist police probe into fatal crash in China - Reuters,2022-11-13,-0.7351,0.0,-0.36755
2933,A Hyundai Ioniq 5 Outshines Camera-Only Tesla Model 3 in a Self ... - autoevolution,2022-11-13,0.0,0.0,0.0
2929,Tesla shows off its new Quicksilver Model Y paint - The Driven,2022-11-13,0.0,0.13636363636363635,0.06818181818181818
2936,"Speeding Tesla kills 2 in China, carmaker denies claims that brakes ... - South China Morning Post",2022-11-13,-0.743,0.0,-0.3715
2953,Will Elon Musk Tank Tesla (TSLA) Stock? - InvestorPlace,2022-11-14,0.0,0.0,0.0
2952,Elon Musk moves top Tesla lieutenant to SpaceX after controversy - Electrek,2022-11-14,0.2023,0.5,0.35115
2951,Tesla Proposes Its Charging Plug to Be Universal - Kelley Blue Book,2022-11-14,0.0,0.0,0.0
2950,Landmark trial involving Tesla autopilot weighs if ‘man or machine’ at fault - The Guardian,2022-11-14,-0.34,0.0,-0.17
2949,Tesla responds to fatal Model Y crash in China - TESLARATI,2022-11-14,-0.7351,0.0,-0.36755
2947,Tesla denies that a malfunction was to blame after a deadly crash caught on video goes viral in China - Fortune,2022-11-14,-0.7845,-0.2,-0.49224999999999997
2946,Court told Musk's $56 billion pay wasn't for punching a clock - Reuters,2022-11-14,-0.1027,0.0,-0.05135
2945,Legal fight over Elon Musk's $56bn Tesla pay deal begins - Financial Times,2022-11-14,-0.3612,0.1,-0.1306
2944,Tesla heads to court to defend Elon Musk's pay - CNN,2022-11-14,-0.1027,0.0,-0.05135
2942,8 Tesla Powerwall Alternatives To Consider (And One You Shouldn't) - Solar Quotes,2022-11-14,0.0,0.0,0.0
2948,Bizarre fatal high speed Tesla crash in China sparks police probe - Fox Business,2022-11-14,-0.8176,0.28,-0.2688
2963,Tesla-backed nickel mine to reduce output in Q4 after tailings dam leak: report - TESLARATI,2022-11-15,-0.34,0.0,-0.17
2962,Tesla expands dynamic pricing to all of Europe - www.electrive.com,2022-11-15,0.4588,0.0,0.2294
2961,Tesla Model 3 values decline as cost-of-living crisis dents used EVs ... - AM,2022-11-15,-0.34,0.0,-0.17
2960,"Tesla goes rogue in China, killing 2 people after auto park code glitches out, carmaker denies malfunction - Firstpost",2022-11-15,-0.802,0.0,-0.401
2959,Tesla Ranks Low in Consumer Reports Survey as Hybrids Outshine ... - Bloomberg,2022-11-15,-0.2732,0.0,-0.1366
2958,"Musk’s Twitter disaster could wipe another quarter off Tesla’s stock by year-end, warns Morgan Stanley - Fortune",2022-11-15,-0.6705,0.0,-0.33525
2957,'I'm going to die in this factory': Tesla Texas gigafactory construction ... - Yahoo Finance,2022-11-15,-0.5994,0.0,-0.2997
2955,Elon Musk's salary and perks questioned in Tesla lawsuit - USA TODAY,2022-11-15,-0.3182,0.0,-0.1591
2954,Tesla's board chair says Musk needed money for space travel - CNN,2022-11-15,0.0,0.0,0.0
2972,"Tesla Australia recalls 1,012 vehicles over fault that could increase 'the risk of an accident causing serious injury or death' - ABC News",2022-11-16,-0.9118,-0.3333333333333333,-0.6225666666666667
2971,Ex-Tesla Australia director Kurt Schlosser pleads guilty to insider ... - Financial Times,2022-11-16,-0.4215,-0.25,-0.33575
2970,Crews take 2 hours to put out Tesla fire on I-80 in Clearfield County - CBS News,2022-11-16,-0.34,0.0,-0.17
2969,Musk suggested potential Tesla CEO successor: director - Business Insider,2022-11-16,0.2263,0.0,0.11315
2968,Elon Musk eyes potential Tesla CEO successor - Axios,2022-11-16,0.2263,0.0,0.11315
2973,Workers who built Tesla Gigafactory in Austin accuse employers of ... - Texas Public Radio,2022-11-16,-0.2023,0.0,-0.10115
2965,Elon Musk says he’ll replace himself as Twitter CEO ‘over time’ as he defends $55 billion Tesla pay package - Fortune,2022-11-16,-0.1027,0.0,-0.05135
2964,Elon Musk's $50 billion payday trial: Tesla CEO testifies in his own defense - CNN,2022-11-16,0.128,0.6,0.364
2956,Tesla reports two new fatal crashes involving driver assistance ... - Reuters,2022-11-16,-0.5423,0.13636363636363635,-0.20296818181818183
2967,Tesla board member says Elon Musk identified potential successor ... - Reuters,2022-11-16,0.2263,0.0,0.11315
2966,Musk says he made some Tesla decisions without board nod ... - Reuters,2022-11-17,0.0,0.0,0.0
2982,Photos: Electric 'drone taxi' takes flight in Paris — take a look - Business Insider,2022-11-17,0.0,0.0,0.0
2981,Tesla lithium refinery project moves to private negotiations in Texas - Electrek,2022-11-17,0.0,0.0,0.0
2980,"Not just the safest, Tesla Model 3 is the greenest car as well, earns a ... - Tesla Oracle - Elon Musk, Tesla, SpaceX News",2022-11-17,-0.0408,0.0,-0.0204
2979,Video of Tesla car crash in China goes viral. Company warns against rumours - Moneycontrol,2022-11-17,-0.4767,0.0,-0.23835
2983,Elon Musk says 50 Tesla engineers at Twitter were volunteers - Business Insider,2022-11-17,0.0,0.0,0.0
2977,Elon Musk has picked a successor as Tesla CEO: Here are the top candidates for the top job - Fortune,2022-11-17,0.5423,0.5,0.52115
2976,"Pennsylvania Tesla bursts into flames, photos show unrecognizable metal husk - Fox Business",2022-11-17,0.0,0.0,0.0
2975,Tesla reduced to ashes after catching fire on Pennsylvania highway - FOX 13 Tampa,2022-11-17,-0.34,0.6,0.12999999999999998
2974,Tesla disintegrates in fire along the interstate - WSAZ,2022-11-17,-0.34,0.0,-0.17
2978,"VW may ax Tesla-rivaling plant, report says - Automotive News Europe",2022-11-17,0.0,0.0,0.0
2993,Mercedes Draws a Secret Weapon Against Tesla - TheStreet,2022-11-18,-0.296,-0.4,-0.348
2992,"Status Update: Tesla showroom, service center coming to Aliso Viejo - OCRegister",2022-11-18,0.0,-0.1,-0.05
2991,Tesla Will Be “The Largest & Most Profitable Company In The World” - CleanTechnica,2022-11-18,0.4927,0.5,0.49635
2990,"Tesla expands Supercharger access to non-Tesla EVs in Italy, now ... - Electrek",2022-11-18,0.1027,0.0,0.05135
2989,"GM Says It's Serviced Over 11,000 Teslas Since 2021 - Road & Track",2022-11-18,0.0,0.0,0.0
2988,Tesla bursts into flames on Pennsylvania highway - New York Post,2022-11-18,0.0,0.13636363636363635,0.06818181818181818
2986,Tesla Model X Recall for Front Passenger Airbag | Safety Standard - Consumer Reports,2022-11-18,0.4215,0.0,0.21075
2985,"Tesla recalls 30000 Model X cars, shares hit two-year low - Reuters",2022-11-18,0.0258,0.0,0.0129
2984,Elon Musk's $50 billion trial comes to an end - CNN,2022-11-18,0.0,0.0,0.0
2987,"Tesla Recalls 30,000 Model X SUVs For Airbag Fault - Road & Track",2022-11-18,-0.4019,0.0,-0.20095
3000,"Tesla, Mercedes EVs ranked worst in annual reliability survey by Consumer Reports - ETBrandEquity",2022-11-19,-0.6249,-1.0,-0.81245
3003,"Tesla Demand has ""Fallen Off a Cliff"" -Kelly Blue Book - Torque News",2022-11-19,-0.4588,0.0,-0.2294
3002,How Elon Musk’s Twitter reign magnified his brutal management style - The Guardian,2022-11-19,-0.6249,-0.875,-0.74995
3001,Interesting Reveals From Owning a Model 3 After 3 Months - Torque News,2022-11-19,0.4019,0.5,0.45094999999999996
2999,"Tesla starts sending Semi delivery event invites, adds the truck ... - Tesla Oracle - Elon Musk, Tesla, SpaceX News",2022-11-19,0.0,0.0,0.0
2998,"GM service centers now working on Teslas, says Mark Reuss - Autoblog",2022-11-19,0.0,0.0,0.0
2997,Some General Motors Dealers Are Repairing Tesla Cars - CleanTechnica,2022-11-19,0.0,0.05000000000000002,0.02500000000000001
2996,"Tesla recalls 30,000 Model X cars due to faulty airbag behavior - Engadget",2022-11-19,-0.3182,-0.125,-0.2216
2995,"Tesla recalls over 300,000 vehicles over taillight glitch - CBS News",2022-11-19,0.0,0.0,0.0
2994,Tesla recalls 321000 U.S. vehicles over rear light issue - Reuters,2022-11-19,0.0,0.4,0.2
3012,Tesla charging system analysis proves it superior to CCS connectors - Notebookcheck.net,2022-11-20,0.5423,0.5,0.52115
3010,Tesla supplier warns of graphite supply risk in 'opaque' market - Financial Times,2022-11-20,-0.3612,0.0,-0.1806
3009,Review of 2008 Tesla Roadster shows how far Tesla has come - Business Insider,2022-11-20,0.0,0.1,0.05
3008,Sony-Honda Wants To Compete With Tesla By Putting PS5 In Its EVs - TheGamer,2022-11-20,0.0,0.2,0.1
3013,Tesla Sipping Glasses Release Info - HYPEBEAST,2022-11-20,0.0,0.0,0.0
3006,Apple Music spotted on Tesla exhibit at Petersen Museum - TESLARATI,2022-11-20,0.0,0.0,0.0
3004,Tesla recalls over 321000 vehicles due to taillight software issue - The Verge,2022-11-20,0.0,-0.125,-0.0625
3007,How long does it take to charge a Tesla? - KTLA Los Angeles,2022-11-20,0.0,-0.05,-0.025
3022,"Tesla Bursts Into Flames On US Highway, Photos Show Unrecognisable Car - NDTV",2022-11-21,0.0,0.0,0.0
3021,"GM is Happy to Service Teslas at Dealerships, Sales Model Will Evolve - MotorTrend",2022-11-21,0.5719,0.8,0.6859500000000001
3020,Tesla builds 'Europe's largest battery' near Dogger Bank offshore ... - Recharge,2022-11-21,0.0,0.1,0.05
3019,Why Tesla Shares Hit a 2-Year Low Today - The Motley Fool,2022-11-21,-0.4215,0.3,-0.06075
3017,Tesla teases Apple Music integration coming soon - Electrek,2022-11-21,-0.296,0.0,-0.148
3018,Tesla May Soon Get Support For Apple Music - SlashGear,2022-11-21,0.4019,0.0,0.20095
3015,Why Tesla's frequent recalls don't dent its stock price - Quartz,2022-11-21,0.0,0.1,0.05
3014,Tesla recalls 321K cars for tail light issue; 19th recall this year for ... - Yahoo Finance,2022-11-21,0.0,0.4,0.2
3011,"Samsung loses again, TSMC will ship self-driving chips for Tesla - Gizchina.com",2022-11-21,-0.3182,-0.3,-0.3091
3005,"Insight: Tesla safety at centre of South Korean trial over fiery, fatal ... - Reuters",2022-11-21,-0.4767,0.0,-0.23835
3016,Confirmed: Tesla is adding Apple Music to their vehicles in update - Not a Tesla App,2022-11-21,0.0,0.4,0.2
3030,Tesla employee survey calls Elon Musk an 'unapproachable tyrant' who fires people 'because of his ego' - Autoblog,2022-11-22,0.0,0.0,0.0
3033,Tesla now has 40000 Superchargers around the world - Electrek,2022-11-22,0.0,0.0,0.0
3032,"Tesla Referral Program gets revamp – but still only for solar, so far - Electrek",2022-11-22,0.0,0.05,0.025
3031,Tesla Revamps China Marketing Strategy as Rivals Lure Customers - Bloomberg,2022-11-22,0.0,0.0,0.0
3029,UK builds Europe's biggest battery out of Tesla Megapacks - DatacenterDynamics,2022-11-22,0.0,0.0,0.0
3023,TSMC rumored to make Tesla's next-gen self-driving chips - DIGITIMES,2022-11-22,0.0,0.0,0.0
3027,Elon Musk Has Lost $100 Billion In 2022 So Far As Tesla Stock ... - Observer,2022-11-22,-0.3182,0.1,-0.10909999999999999
3025,Elon Musk names S. Korea among top candidates for EV investment ... - Reuters,2022-11-22,0.2023,0.5,0.35115
3024,Elon Musk's Twitter Role Puts Tesla Board Under New Scrutiny ... - The New York Times,2022-11-22,0.0,0.13636363636363635,0.06818181818181818
3028,GM Is Fixing Busted Teslas Now - Curbed,2022-11-22,0.0,0.0,0.0
3043,Thousands Of Very High Quality Tesla Employees Are Why Tesla Is A Success - CleanTechnica,2022-11-23,0.5719,0.254,0.41295
3042,5 Unfilled Gaps In Tesla (TSLA)'s Chart - TheStreet,2022-11-23,0.0,0.0,0.0
3041,Tesla self driving cars can now be used in Toronto - CTV News Toronto,2022-11-23,0.0,0.0,0.0
3040,Tesla's next Gigafactory in Asia could be in South Korea - Electrek,2022-11-23,0.0,0.0,0.0
3039,What it would mean for Tesla to buy back shares - TechCrunch,2022-11-23,0.296,-0.15625,0.06987499999999999
3038,Tesla Stock Jumps On Upgrade Amid Historic 2022 Pullback - Investor's Business Daily,2022-11-23,0.0,0.0,0.0
3036,Tesla stock analysts resist harsh market reality - Axios,2022-11-23,-0.4404,-0.2,-0.32020000000000004
3035,Is Tesla Stock Crash Over? Analysts Think It Might Be—Twitter Backlash Now 'Overdone' - Forbes,2022-11-23,-0.4019,0.0,-0.20095
3034,"Elon Musk, Tesla stock, and Twitter problems - Vox.com",2022-11-23,-0.4019,0.0,-0.20095
3026,Tesla's Musk Sees South Korea as a Top Investment Candidate - Yahoo Finance,2022-11-23,0.2023,0.5,0.35115
3037,"Tesla shares rise on Citi upgrade, Elon Musk talk of a new factory in Asia - CNBC",2022-11-23,0.296,0.13636363636363635,0.21618181818181817
3051,Elon Musk Called 'Unapproachable Tyrant' in Tesla Employee Survey - TheStreet,2022-11-24,0.0,0.0,0.0
3053,Tesla's 'Full Self-Driving' Beta is now available to everyone in North ... - The Verge,2022-11-24,0.0,0.375,0.1875
3052,Tesla's self-driving technology — is it safe? - Deseret News,2022-11-24,0.4404,0.5,0.4702
3049,Dolby Atmos Surround Sound and Apple Music are Coming to Tesla Cars - CleanTechnica,2022-11-24,0.0,0.4,0.2
3050,Tesla finds a maintenance partner in General Motors - www.electrive.com,2022-11-24,0.0,0.05000000000000002,0.02500000000000001
3047,Toronto Tesla owners can now use self-driving mode downtown. But safety experts are worried - CBC.ca,2022-11-24,0.2263,0.0,0.11315
3048,Giant Elon Musk statue will be left at Tesla as gift from crypto fans - USA TODAY,2022-11-24,0.4404,0.0,0.2202
3046,Tesla extends FSD access to ‘anyone in North America who requests it’ - TechCrunch,2022-11-24,0.128,0.0,0.064
3045,Tesla's Full Self-Driving Beta now available to all in N. America ... - Reuters,2022-11-24,0.0,0.375,0.1875
3063,"Tesla Cybertruck: 1,5 Million Reservation Holders, Needs To Start Selling ASAP - Torque News",2022-11-25,0.0,0.0,0.0
3062,"Stocks making the biggest moves premarket: Activision Blizzard, Tesla, Manchester United and others - CNBC",2022-11-25,0.4215,0.0,0.21075
3061,The 2022 Tesla Model Y - 3 Months Later - Torque News,2022-11-25,0.0,0.0,0.0
3058,Group in Austin to deliver giant Elon Musk sculpture to Tesla Gigafactory - KVUE.com,2022-11-25,0.0,0.0,0.0
3060,How Long Does A Tesla Battery Last In Australia? - CleanTechnica,2022-11-25,0.0,-0.025,-0.0125
3056,Tesla adds another recall to a 'Total Recall' year - Electrek,2022-11-25,0.0,0.0,0.0
3055,"Tesla recalls more than 80,000 cars sold in China - CNN",2022-11-25,0.0,0.5,0.25
3054,"Tesla recalls more than 80,000 cars in China over software and seatbelt issues - CNBC",2022-11-25,0.0,0.5,0.25
3044,China regulator says Tesla recalls more than 80000 cars - Reuters,2022-11-25,0.0,0.5,0.25
3057,Tesla makes automated driving available to all owners in N. America - Automotive News Europe,2022-11-25,0.0,0.4,0.2
3059,BMW X3 M40i owner buys Tesla Model 3 Performance: Detailed review - Team-BHP,2022-11-26,0.0,0.4,0.2
3064,Elon GOAT Token brings giant Elon Musk statue to Austin Tesla ... - The Washington Post,2022-11-26,0.0,0.0,0.0
3065,"Alyssa Milano ripped for trading Tesla for Volkswagen: ""Founded by ... - Newsweek",2022-11-26,0.0,0.0,0.0
3066,"Jim Chanos Trashes Crypto, Sees S&P 500 Plunge, Tesla's Growth ... - Markets Insider",2022-11-26,0.3818,0.0,0.1909
3068,MG6 Flips After Hitting Tesla Model 3 In China With ‘Brake Failure’ Bumper Sticker - CarScoops,2022-11-26,0.0,-0.3166666666666667,-0.15833333333333335
3069,"Tesla phones an 'alternative' if Apple and Google 'boot' Twitter, Musk ... - Interesting Engineering",2022-11-26,0.4019,0.5,0.45094999999999996
3076,Elon Musk’s Political Shift: How The Billionaire Moved From Backing Obama To Endorsing DeSantis - Forbes,2022-11-27,0.0258,0.0,0.0129
3080,"Tesla 10 Powerwall Setup Crashes for 18 Months, Now the Owner ... - autoevolution",2022-11-27,0.0,0.0,0.0
3079,5 Big Reasons Why You Should Stay Away From The Tesla Model X - SlashGear,2022-11-27,0.0,0.0,0.0
3075,See the most formative Tesla vehicles together in LA exhibit - Green Car Reports,2022-11-27,0.0,0.15,0.075
3071,Musk points to VW Nazi origins after Alyssa Milano trades in her Tesla - Business Insider,2022-11-27,0.0,0.0,0.0
3072,Alyssa Milano Ripped for Trading Tesla for Volkswagen: 'Founded ... - MSN,2022-11-27,0.0,0.0,0.0
3070,10 Electric Cars To Consider Instead Of The Tesla Model 3 - HotCars,2022-11-27,0.0,0.0,0.0
3067,"Aussie dad’s $240,000 Tesla nightmare - news.com.au",2022-11-27,0.0,0.0,0.0
3074,"Where to get the world’s cheapest, and most expensive Tesla - HT Auto",2022-11-28,0.0,0.0,0.0
3090,Why was an Elon Musk statue delivered to Tesla’s gigafactory in Austin - KXAN.com,2022-11-28,0.0,0.0,0.0
3089,Elon Musk slams Tesla founder Martin Eberhard in response to a ... - Yahoo Finance,2022-11-28,0.0,0.0,0.0
3088,LA's Petersen Museum Debuts Tesla History Exhibit - U.S. News & World Report,2022-11-28,0.0,0.0,0.0
3087,Tesla Semi completes first 500-mile journey with full load - FreightWaves,2022-11-28,0.0,0.3,0.15
3086,Tesla 'Full Self Driving' Now Available to All Tesla Owners - Jalopnik,2022-11-28,0.0,0.375,0.1875
3085,All 19 Tesla recalls and issues in 2022 – from broken cameras to ‘pinching’ windows... - The US Sun,2022-11-28,-0.4767,-0.4,-0.43835
3084,"Tesla Recalls More Than 80,000 Cars in China on Software, Seat ... - Insurance Journal",2022-11-28,0.0,0.5,0.25
3083,The Tesla Model 3 is Finally Getting an Update - Jalopnik,2022-11-28,0.0,0.0,0.0
3082,"Tesla Model 3 redesign is codenamed 'Project Highland,' report says - Electrek",2022-11-28,0.0,0.0,0.0
3081,Exclusive: Tesla readies revamped Model 3 with project 'Highland ... - Reuters,2022-11-28,0.128,0.0,0.064
3078,"‘Be clear, not clever’: Musk’s brutal email - news.com.au",2022-11-28,0.709,-0.2861111111111111,0.21144444444444443
3077,From Hyundai Kona EV to Tesla Model Y Standard Range - CleanTechnica,2022-11-28,0.0,0.0,0.0
3073,Alyssa Milano Trades In Her Tesla for a VW ID.4 Because of Elon ... - autoevolution,2022-11-28,0.0,0.0,0.0
3097,Tesla dealership and service center proposed for Asheville - Fox Carolina,2022-11-29,0.0,-0.1,-0.05
3099,See how Teslas have evolved in this Petersen Automotive Museum exhibition - LA Daily News,2022-11-29,0.0,0.0,0.0
3098,Alyssa Milano traded her Tesla for an electric VW to protest against Elon Musk buying Twitter - Daily Mail,2022-11-29,-0.25,0.0,-0.125
3096,Tesla develops revamped Model 3 under codename 'Project Highland' - CBT Automotive News,2022-11-29,0.0,0.0,0.0
3100,"Tesla updates mobile app with a good feature for lazy owners, and ... - Electrek",2022-11-29,0.1027,0.22499999999999998,0.16385
3094,Tesla and South Korea might not be the dream pairing it seems - Automotive News Europe,2022-11-29,-0.1877,0.0,-0.09385
3093,Is Tesla Brand Loyalty Starting To Slip? - Kelley Blue Book,2022-11-29,0.5423,0.0,0.27115
3092,Tesla market share could be dented by cheaper rival EVs - S&P ... - Reuters,2022-11-29,0.296,0.0,0.148
3091,"Tesla is still dominant, but its U.S. market share is eroding as cheaper EVs arrive - CNBC",2022-11-29,0.4215,0.0,0.21075
3095,"BYD set to be China's top-selling car brand for Nov, Tesla gains -data - Reuters",2022-11-30,0.34,0.0,0.17
3110,Elon Musk Joins Twitter Trolls Bashing Alyssa Milano For Dumping Her Tesla - HuffPost,2022-12-01,-0.3182,0.0,-0.1591
3109,"Tesla offers $3,750 discount for Model 3, Model Y deliveries in December - TechCrunch",2022-12-01,0.0,0.1,0.05
3108,"Tesla’s Approval Rating Goes Negative, Survey Finds - Kelley Blue Book",2022-12-01,-0.1531,-0.15,-0.15155000000000002
3107,2 Green Flags for Tesla's Future - The Motley Fool,2022-12-01,-0.4404,0.13333333333333333,-0.15353333333333335
3106,"A rare interview with Tesla's chief designer, Franz von Holzhausen - CNBC",2022-12-01,0.0,0.3,0.15
3105,Tesla recalls 435000 cars in China over marker light issue - CGTN,2022-12-01,0.0,0.4,0.2
3104,"Tesla recalls 435,000 cars in China over rear light issue and will issue software update - CNBC",2022-12-01,0.0,0.4,0.2
3103,Tesla finally delivers its first production Semi - Engadget,2022-12-01,0.0,0.125,0.0625
3102,Musk: Tesla delivers first Semi truck to Pepsi - Axios,2022-12-01,0.0,0.25,0.125
3101,Tesla delivers its first electric Semi trucks promising 500 miles of range - CNN,2022-12-01,0.4019,0.225,0.31345
3120,Dow Jones Dives 350 Points On Strong Jobs Report; Tesla Drops ... - Investor's Business Daily,2022-12-02,0.5106,0.21666666666666665,0.36363333333333336
3119,Can You Charge A Tesla Model 3 With A Petrol Generator? - CleanTechnica,2022-12-02,0.0,0.0,0.0
3118,"Tesla losing ground in this major EV market, claims study - HT Auto",2022-12-02,-0.3818,0.0625,-0.15965
3117,"Tesla Issues Another Recall In China, Impacting Over 435,000 Model 3s And Model Ys - CarScoops",2022-12-02,0.0,0.0,0.0
3116,"Report: Tesla Offers $3,750 Discount on Model 3, Y - Kelley Blue Book",2022-12-02,0.0,0.05,0.025
3114,Ford claims No. 2 spot in EVs behind Tesla – but gap remains wide - CNBC,2022-12-02,-0.1531,-0.25,-0.20155
3113,Tesla Stock Inches Up After Long Awaited Semi Truck Reveal - Investor's Business Daily,2022-12-02,-0.0258,-0.025,-0.0254
3112,Elon Musk Delivers Tesla's Electric Semi Trucks to PepsiCo - TIME,2022-12-02,0.0,0.0,0.0
3111,Tesla Electric Semi Truck Debuts for Real - Equipment - Trucking Info - Heavy Duty Trucking,2022-12-02,0.0,0.0,0.0
3115,Elon Musk's Twitter Antics Are Tarnishing Tesla – Just As Its EV ... - Forbes,2022-12-02,0.0,0.0,0.0
3125,Mercedes EQS 580: Pros and cons of the luxurious Tesla rival - Business Insider,2022-12-03,0.0,0.0,0.0
3121,Pepsi’s Tesla Semi Trucks Will Change Cargo Haulage Forever - Forbes,2022-12-03,0.0,0.0,0.0
3122,Tesla Offers Promotion for December - TheStreet,2022-12-03,0.0,0.1,0.05
3130,Tesla Model X Owner Finds Out Summon Doesn't Always Stop the ... - autoevolution,2022-12-03,0.2235,0.0,0.11175
3126,Mass adoption of Tesla's car charger could be better for everyone ... - Tom's Guide,2022-12-03,0.4404,0.5,0.4702
3127,Is The Tesla Yoke Really Weird? Maybe Not; Especially After You ... - TopSpeed,2022-12-03,-0.2484,-0.25,-0.2492
3128,Ship Carrying The First Tesla Model S Plaids To Arrive In Europe Ending 2 Years Of Wait - Torque News,2022-12-03,0.0,0.25,0.125
3129,"Ford Trails Tesla In EV Sales, the Tesla Cybertruck Could Change ... - MotorBiscuit",2022-12-03,0.0,0.0,0.0
3137,Should Tesla's Full Self-Driving Beta Be Tested on Public Roads? - MUO - MakeUseOf,2022-12-04,0.0,0.175,0.0875
3136,Cold Weather Driving With A Tesla: Essential Tips For Charging - Torque News,2022-12-04,0.0,-0.3,-0.15
3138,"Tesla Model S Plaid Review After 20,000 Miles - Torque News",2022-12-04,0.0,0.0,0.0
3139,"As Musk is learning, content moderation is a messy job - WDIV ClickOnDetroit",2022-12-04,-0.3612,-0.2,-0.2806
3134,The Las Vegas Strip Adds a Unique Tesla Experience - TheStreet,2022-12-04,0.0,0.375,0.1875
3124,Tesla Model 3 | PH Used Buying Guide - PistonHeads,2022-12-04,0.0,0.0,0.0
3132,"Startup backed by Tesla investor promises $300,000 flying car by 2025: 'This is not more complicated than a Toyota Corolla' - CNBC",2022-12-04,0.4019,-0.375,0.01344999999999999
3131,"From Fremont to San Diego, watch Tesla Semi perform a 500-mile ... - Tesla Oracle - Elon Musk, Tesla, SpaceX News",2022-12-04,0.0,0.0,0.0
3123,"Elon Musk takes a dig at Joe Biden, advises him to just buy a Tesla - Business Standard",2022-12-04,0.0,0.0,0.0
3135,New car sales hits and misses revealed - news.com.au,2022-12-05,-0.2263,0.13636363636363635,-0.044968181818181824
3150,Tesla representatives address proposed lithium refining facility during Robstown public hearing - KIIITV.com,2022-12-05,0.0,0.0,0.0
3149,Tesla drivers say they've faced road rage over driving EVs - Business Insider,2022-12-05,-0.5574,0.0,-0.2787
3148,BYD Has Tesla In Its Sights After a Year of Runaway Growth - Bloomberg,2022-12-05,0.3818,0.0,0.1909
3147,Tesla sold 100291 China-made vehicles in Nov -Xinhua - Reuters,2022-12-05,0.0,0.0,0.0
3146,"Stocks making the biggest moves midday: Tesla, VF Corp, Marriott, MGM and more - CNBC",2022-12-05,0.0,0.5,0.25
3145,How Elon Musk Could Use Money From Tesla to Prop up Twitter - Business Insider,2022-12-05,0.0,0.0,0.0
3143,Tesla reportedly plans to slash production in its Shanghai factory by 20% as China demand stagnates - Fortune,2022-12-05,-0.3818,0.0,-0.1909
3133,China's BYD plans to beat Nissan and Tesla on EV price in Japan - Nikkei Asia,2022-12-05,0.0,0.0,0.0
3142,Will Tesla's BEV Semi Crack the Heavy Truck Market? - Ward's Auto,2022-12-05,0.0,-0.2,-0.1
3141,"Tesla's electric Semi faces a long, slow, uphill climb - Axios",2022-12-05,0.0,-0.17500000000000002,-0.08750000000000001
3140,"Buy a Home, Get a Brand-New Tesla Model Y for Free and Keep the ... - autoevolution",2022-12-05,0.5106,0.4,0.45530000000000004
3144,Tesla Reduces China's Shanghai Output in Latest Sign of Sluggish ... - Bloomberg,2022-12-05,-0.4019,0.5,0.04905000000000001
3156,Tesla is big winner as EV sales boost UK market in November - Automotive News Europe,2022-12-06,0.7579,0.0,0.37895
3154,"Tesla Is Having Extreme Trouble Hiring, for Some Reason - Futurism",2022-12-06,-0.4019,-0.1625,-0.2822
3157,Carmakers charge for speed upgrades in a Tesla-led trend - Business Insider,2022-12-06,0.0,0.0,0.0
3152,"Tesla gives rare holiday discount to December buyers, seeks to ... - CBT Automotive News",2022-12-06,0.4019,0.3,0.35095
3153,What Is the Tesla Destination Charger? | U.S. News - U.S. News & World Report,2022-12-06,0.0,0.0,0.0
3166,"Model Y Boosts Tesla’s European Sales As China, Logistics Challenges Loom - Forbes",2022-12-07,0.1779,0.0,0.08895
3165,Tesla loses bid for new trial in factory worker's race bias case - Reuters,2022-12-07,-0.4019,-0.08181818181818182,-0.2418590909090909
3163,"With Tesla Semi, the 500-mile run is a new benchmark - FleetOwner",2022-12-07,0.0,0.13636363636363635,0.06818181818181818
3162,Tesla Stock Slumps on Demand Concerns - Kiplinger's Personal Finance,2022-12-07,-0.128,0.0,-0.064
3161,Musk's bankers mull new Tesla margin loans to slash Twitter debt ... - Reuters,2022-12-07,-0.5574,0.13636363636363635,-0.21051818181818183
3167,Tesla Teasing a Robotaxi Must Leave Customers Scratching Their ... - Bloomberg,2022-12-07,-0.128,0.0,-0.064
3159,Tesla launches EVs in Thailand amid competition from cheaper ... - Reuters,2022-12-07,0.0,0.0,0.0
3158,"Tesla launches in Thailand, vying to compete with China EVs - The Associated Press",2022-12-07,0.0,0.0,0.0
3151,Tesla to deliver Shanghai-made EVs to Thailand in early 2023 - Nikkei Asia,2022-12-07,0.0,0.1,0.05
3155,Breakingviews - Vietnam's Tesla faces daunting Nasdaq road test - Reuters,2022-12-07,0.0,0.0,0.0
3160,Tesla Has Officially Launched in Thailand - Prestige Online Thailand,2022-12-07,0.128,0.0,0.064
3177,Car Ratings Car Shopping Guides Changes to the 2023 Tesla Models - J.D. Power,2022-12-08,0.0,0.0,0.0
3176,Tesla May Add Radar Back To Its Cars After All - The Drive,2022-12-08,0.0,0.0,0.0
