Date,Close/Last,Volume,Open,High,Low,PriceDifference
06/09/2016,15.2907,66813297,$15.6653,$15.6887,$15.1373,0.704699999999999
06/08/2016,15.7013,89476605,$15.5867,$16.0563,$15.507,0.4106000000000005
06/07/2016,15.4893,92912264,$14.816,$15.6293,$14.768,-0.21199999999999974
06/06/2016,14.712,33639493,$14.5333,$14.7267,$14.3633,-0.7773000000000003
06/03/2016,14.5993,33391633,$14.6667,$14.796,$14.534,-0.11270000000000024
06/02/2016,14.5973,30259170,$14.6393,$14.6606,$14.474,-0.0019999999999988916
06/01/2016,14.6373,44734028,$14.7653,$14.8267,$14.4593,0.03999999999999915
05/31/2016,14.882,41800209,$14.8693,$14.9833,$14.7667,0.24469999999999992
05/27/2016,14.8693,54686853,$14.9993,$15.062,$14.7167,-0.012699999999998823
05/26/2016,15.008,60997650,$14.70,$15.0173,$14.6033,0.13869999999999827
05/25/2016,14.6387,46969162,$14.5273,$14.7573,$14.434,-0.3692999999999991
05/24/2016,14.5273,45139882,$14.44,$14.5827,$14.3453,-0.11139999999999972
05/23/2016,14.4147,76451227,$14.658,$14.84,$14.3907,-0.11260000000000048
05/20/2016,14.6853,134948123,$14.466,$14.7033,$14.4233,0.27059999999999995
05/19/2016,14.3473,102268779,$14.2413,$14.4527,$13.82,-0.3379999999999992
05/18/2016,14.078,83290338,$13.9433,$14.354,$13.85,-0.2693000000000012
05/17/2016,13.644,42630399,$13.9367,$13.988,$13.6013,-0.4339999999999993
05/16/2016,13.886,44186288,$13.8767,$14.21,$13.8613,0.2419999999999991
05/13/2016,13.8407,42309219,$13.852,$14.08,$13.78,-0.04529999999999923
05/12/2016,13.8187,54751098,$14.096,$14.1113,$13.5772,-0.02200000000000024
05/11/2016,13.9307,77394561,$13.8393,$14.3653,$13.7367,0.1120000000000001
05/10/2016,13.9127,61020764,$13.8367,$13.9647,$13.6667,-0.018000000000000682
05/09/2016,13.928,71594844,$14.3813,$14.41,$13.7867,0.015300000000001646
05/06/2016,14.3287,85255082,$14.058,$14.4247,$13.874,0.4006999999999987
05/05/2016,14.102,168725016,$15.2307,$15.2427,$13.986,-0.22669999999999924
05/04/2016,14.8373,128249996,$15.3527,$15.6307,$14.6933,0.7353000000000005
05/03/2016,15.488,64444843,$15.824,$15.9273,$15.4413,0.6506999999999987
05/02/2016,16.12,57584341,$16.10,$16.2127,$15.6547,0.6320000000000014
04/29/2016,16.0507,81077419,$16.5427,$16.562,$15.854,-0.06930000000000192
04/28/2016,16.514,37733906,$16.6567,$16.8953,$16.496,0.46330000000000027
04/27/2016,16.7647,47971551,$16.85,$17.00,$16.6267,0.2507000000000019
04/26/2016,16.916,48266661,$16.8033,$17.0487,$16.626,0.1512999999999991
04/25/2016,16.788,54976293,$16.8673,$17.1587,$16.7173,-0.1280000000000001
04/22/2016,16.9167,56746862,$16.5927,$16.9333,$16.3807,0.12869999999999848
04/21/2016,16.5527,41656164,$16.5993,$16.7267,$16.4607,-0.3639999999999972
04/20/2016,16.6647,77885106,$16.4173,$16.9107,$16.10,0.11199999999999832
04/19/2016,16.4913,95270352,$16.8747,$16.958,$16.0834,-0.1734000000000009
04/18/2016,16.9253,63948658,$16.8153,$17.2207,$16.7773,0.43400000000000105
04/15/2016,16.9673,56228867,$16.754,$16.9733,$16.608,0.04200000000000159
04/14/2016,16.7907,61938839,$16.8667,$17.1226,$16.7367,-0.17660000000000053
04/13/2016,16.9687,73823273,$16.5673,$17.0333,$16.4887,0.17799999999999727
04/12/2016,16.5213,86330222,$16.6333,$16.7867,$16.242,-0.44739999999999824
04/11/2016,16.6613,137345991,$16.7333,$17.266,$16.3533,0.14000000000000057
04/08/2016,16.6713,110290550,$17.3667,$17.388,$16.5347,0.00999999999999801
04/07/2016,17.1467,132683439,$17.7633,$17.956,$16.9673,0.4754000000000005
04/06/2016,17.6947,175436312,$16.9313,$17.8493,$16.8967,0.5480000000000018
04/05/2016,17.0313,148971976,$16.0333,$17.104,$16.00,-0.6633999999999993
04/04/2016,16.466,200717300,$16.608,$16.808,$16.2427,-0.5653000000000006
04/01/2016,15.8393,239698530,$16.3217,$16.5267,$15.55,-0.6267000000000014
03/31/2016,15.318,119634510,$15.2893,$15.828,$15.0007,-0.5213000000000001
03/30/2016,15.126,60385020,$15.6727,$15.70,$15.10,-0.19200000000000017
03/29/2016,15.342,60090525,$15.326,$15.492,$15.022,0.21600000000000108
03/28/2016,15.3507,58178956,$15.4407,$15.654,$15.00,0.008699999999999264
03/24/2016,15.1833,74349023,$14.3853,$15.2592,$14.3333,-0.16740000000000066
03/23/2016,14.8387,74043008,$15.4913,$15.6487,$14.802,-0.3445999999999998
03/22/2016,15.616,64545748,$15.814,$15.9327,$15.5039,0.7773000000000003
03/21/2016,15.888,79335170,$15.6893,$15.992,$15.6667,0.27200000000000024
03/18/2016,15.516,70571380,$15.2733,$15.632,$15.204,-0.3719999999999999
03/17/2016,15.092,56536217,$14.7647,$15.2333,$14.6667,-0.4239999999999995
03/16/2016,14.7953,52678069,$14.5333,$14.8387,$14.468,-0.2967000000000013
03/15/2016,14.556,46998427,$14.2847,$14.598,$14.10,-0.23930000000000007
03/14/2016,14.3433,60934530,$14.1767,$14.448,$14.0427,-0.2126999999999999
03/11/2016,13.8333,50087195,$13.862,$13.9613,$13.6887,-0.5099999999999998
03/10/2016,13.6787,77873991,$14.00,$14.2193,$13.3781,-0.1546000000000003
03/09/2016,13.9147,48113931,$13.6347,$13.9582,$13.5193,0.23600000000000065
03/08/2016,13.5067,62632439,$13.5667,$13.8333,$13.48,-0.4079999999999995
03/07/2016,13.686,79966415,$13.1787,$13.98,$13.16,0.17929999999999957
03/04/2016,13.4027,97197821,$13.20,$13.602,$13.1667,-0.28330000000000055
03/03/2016,13.0493,72344859,$12.552,$13.1613,$12.2813,-0.3533999999999988
03/02/2016,12.556,72879429,$12.2487,$12.568,$12.10,-0.4933000000000014
03/01/2016,12.4233,100435510,$12.95,$13.0632,$12.18,-0.13269999999999982
02/29/2016,12.7953,67430996,$12.8267,$13.09,$12.6148,0.3719999999999999
02/26/2016,12.6893,90810870,$12.58,$12.80,$12.3333,-0.10599999999999987
02/25/2016,12.4953,85905077,$11.91,$12.568,$11.68,-0.19399999999999906
02/24/2016,11.9333,80780495,$11.5167,$11.9667,$11.1893,-0.5620000000000012
02/23/2016,11.814,89744850,$11.744,$12.1153,$11.5787,-0.11929999999999907
02/22/2016,11.8493,75830062,$11.3413,$11.9273,$11.3233,0.03529999999999944
02/19/2016,11.1053,44337458,$10.9107,$11.166,$10.8333,-0.7439999999999998
02/18/2016,11.118,58246576,$11.4947,$11.53,$10.9847,0.0127000000000006
02/17/2016,11.2453,87303916,$10.60,$11.2893,$10.4453,0.12729999999999997
02/16/2016,10.3447,83424528,$10.58,$10.8633,$10.274,-0.9006000000000007
02/12/2016,10.0693,108498906,$10.3333,$10.4673,$9.58,-0.2753999999999994
02/11/2016,10.0313,213553393,$10.1333,$10.884,$9.80,-0.038000000000000256
02/10/2016,9.578,151570274,$10.0333,$10.3313,$9.4493,-0.4533000000000005
02/09/2016,9.8833,129594850,$9.488,$10.6527,$9.4033,0.3053000000000008
02/08/2016,9.866,139601240,$10.4737,$10.4767,$9.7333,-0.017300000000000537
02/05/2016,10.84,141517354,$11.42,$11.5333,$10.5163,0.9740000000000002
02/04/2016,11.6887,65691597,$11.38,$11.732,$11.1327,0.8487000000000009
02/03/2016,11.5653,118914541,$12.2393,$12.2627,$11.3453,-0.12340000000000018
02/02/2016,12.1853,86472212,$12.828,$12.8747,$12.0153,0.6199999999999992
02/01/2016,13.1293,79435235,$12.584,$13.3013,$12.1833,0.9440000000000008
01/29/2016,12.7467,42733914,$12.6633,$12.916,$12.5387,-0.38260000000000005
01/28/2016,12.6467,68794886,$12.7193,$12.752,$12.1607,-0.10000000000000142
01/27/2016,12.538,53660268,$12.8253,$12.884,$12.3847,-0.10869999999999891
01/26/2016,12.904,74353733,$13.1133,$13.188,$12.592,0.36599999999999966
01/25/2016,13.092,40431100,$13.3373,$13.5713,$13.0587,0.1880000000000006
01/22/2016,13.5033,46830967,$13.6534,$13.70,$13.2687,0.4112999999999989
01/21/2016,13.3313,47466336,$13.4367,$13.5487,$13.0013,-0.17199999999999882
01/20/2016,13.2467,87391606,$13.2933,$13.4187,$12.75,-0.08460000000000001
01/19/2016,13.648,60469035,$13.914,$14.0313,$13.3853,0.4012999999999991
01/15/2016,13.666,79886555,$13.2647,$13.6713,$13.15,0.018000000000000682
01/14/2016,13.7453,97358636,$13.4807,$14.00,$12.892,0.07929999999999993
01/13/2016,13.354,61814864,$14.134,$14.1767,$13.3333,-0.3913000000000011
01/12/2016,13.998,46185742,$14.1067,$14.2493,$13.6873,0.6440000000000001
01/11/2016,13.8567,61362614,$14.2673,$14.2967,$13.5333,-0.14129999999999932
01/08/2016,14.0667,53585373,$14.524,$14.696,$14.0513,0.21000000000000085
01/07/2016,14.3767,53260533,$14.2793,$14.5627,$14.2447,0.3099999999999987
01/06/2016,14.6027,56615267,$14.6667,$14.67,$14.3987,0.22600000000000087
01/05/2016,14.8953,47782851,$15.0907,$15.126,$14.6667,0.2926000000000002
01/04/2016,14.894,102352599,$15.3813,$15.4253,$14.60,-0.001300000000000523
12/31/2015,16.0007,40707235,$15.9007,$16.23,$15.8913,1.1066999999999982
12/30/2015,15.8727,55416692,$15.7733,$16.2423,$15.7114,-0.12799999999999834
12/29/2015,15.8127,36036552,$15.3373,$15.848,$15.3031,-0.0600000000000005
12/28/2015,15.2633,28502551,$15.4327,$15.4653,$15.036,-0.5494000000000003
12/24/2015,15.3713,10654150,$15.3707,$15.4587,$15.2187,0.10800000000000054
12/23/2015,15.3133,23265453,$15.4787,$15.5633,$15.2087,-0.05799999999999983
12/22/2015,15.33,29382525,$15.666,$15.77,$15.3087,0.01670000000000016
12/21/2015,15.504,29273700,$15.446,$15.722,$15.4053,0.1739999999999995
12/18/2015,15.364,45120832,$15.526,$15.7267,$15.286,-0.1399999999999988
12/17/2015,15.5593,49416875,$15.596,$15.8507,$15.321,0.19529999999999959
12/16/2015,15.634,76506607,$14.8067,$15.6587,$14.7153,0.07469999999999999
12/15/2015,14.7393,33625273,$14.788,$14.8147,$14.5333,-0.8947000000000003
12/14/2015,14.572,42416934,$14.5007,$14.728,$14.3247,-0.1673000000000009
12/11/2015,14.468,48886686,$15.016,$15.05,$14.4427,-0.1039999999999992
12/10/2015,15.138,31051304,$14.9807,$15.2327,$14.9093,0.6699999999999999
12/09/2015,14.968,45855517,$15.1133,$15.1667,$14.7147,-0.16999999999999993
12/08/2015,15.1147,40233865,$15.168,$15.2533,$14.9467,0.14669999999999916
12/07/2015,15.4087,47112936,$15.18,$15.7087,$15.0767,0.2940000000000005
12/04/2015,15.3587,38580191,$15.4973,$15.5513,$15.1773,-0.049999999999998934
12/03/2015,15.514,44058473,$15.6987,$15.83,$15.3333,0.15529999999999866
12/02/2015,15.466,44709638,$15.80,$15.9067,$15.4153,-0.04800000000000004
12/01/2015,15.8127,55928402,$15.404,$15.8667,$15.4033,0.34670000000000023
11/30/2015,15.3507,38868056,$15.4527,$15.6187,$15.272,-0.46199999999999974
11/27/2015,15.4407,29240280,$15.404,$15.4833,$15.134,0.08999999999999986
11/25/2015,15.3093,59804145,$14.756,$15.3883,$14.6917,-0.1313999999999993
11/24/2015,14.55,37175816,$14.358,$14.7333,$14.3333,-0.7592999999999996
11/23/2015,14.5167,37877921,$14.49,$14.612,$14.312,-0.03330000000000055
11/20/2015,14.6673,65912952,$14.8993,$15.00,$14.2387,0.15059999999999896
11/19/2015,14.7867,37493876,$14.7027,$15.0793,$14.6867,0.11940000000000062
11/18/2015,14.738,42152979,$14.30,$14.7587,$14.168,-0.04870000000000019
11/17/2015,14.2667,32224874,$14.3467,$14.40,$14.0933,-0.4712999999999994
11/16/2015,14.2873,43805408,$13.7393,$14.332,$13.72,0.02059999999999995
11/13/2015,13.8127,51347059,$14.1967,$14.1993,$13.768,-0.4746000000000006
11/12/2015,14.196,43702643,$14.5233,$14.60,$14.1773,0.3833000000000002
11/11/2015,14.6053,50062490,$14.518,$14.632,$14.242,0.4093
11/10/2015,14.4333,69186085,$14.8987,$14.9133,$14.4053,-0.1720000000000006
11/09/2015,15.022,57692656,$15.5327,$15.5327,$14.954,0.5887000000000011
11/06/2015,15.4907,36663942,$15.38,$15.5573,$15.30,0.4687000000000001
11/05/2015,15.4513,67424126,$15.372,$15.639,$15.2793,-0.039400000000000546
11/04/2015,15.442,190702855,$15.1333,$15.516,$15.0133,-0.009299999999999642
11/03/2015,13.89,120976305,$14.2567,$14.296,$13.85,-1.5519999999999996
11/02/2015,14.2527,58867681,$13.928,$14.3867,$13.8147,0.36270000000000024
10/30/2015,13.7953,66486462,$14.0267,$14.1087,$13.5927,-0.4574000000000016
10/29/2015,14.1087,26921132,$14.1167,$14.2499,$14.0427,0.31340000000000146
10/28/2015,14.1973,40903180,$14.0873,$14.23,$13.8867,0.08859999999999957
10/27/2015,14.0233,52692454,$14.3227,$14.4733,$13.834,-0.1739999999999995
10/26/2015,14.3507,50823380,$14.092,$14.392,$14.00,0.327399999999999
10/23/2015,13.9393,63396133,$14.3333,$14.3567,$13.846,-0.41140000000000043
10/22/2015,14.1147,42281994,$14.104,$14.3833,$13.96,0.17539999999999978
10/21/2015,14.006,62669309,$14.1327,$14.3207,$13.92,-0.10869999999999891
10/20/2015,14.202,223155188,$15.1813,$15.24,$13.4667,0.19599999999999973
10/19/2015,15.2067,37602521,$15.10,$15.41,$14.996,1.0046999999999997
10/16/2015,15.134,64913578,$14.8693,$15.3654,$14.858,-0.07269999999999932
10/15/2015,14.754,42538779,$14.4287,$14.782,$14.2467,-0.3800000000000008
10/14/2015,14.4587,46416517,$14.7113,$14.73,$14.362,-0.29529999999999923
10/13/2015,14.6167,77522391,$14.2187,$14.8348,$14.0753,0.15799999999999947
10/12/2015,14.372,57242536,$14.866,$14.8667,$14.3513,-0.24469999999999992
10/09/2015,14.7127,92306264,$14.7287,$14.958,$14.5573,0.3407
10/08/2015,15.1147,91889864,$15.3387,$15.3813,$14.754,0.40199999999999925
10/07/2015,15.464,102066444,$15.7753,$15.8467,$15.2747,0.3493000000000013
10/06/2015,16.0973,78520146,$16.00,$16.202,$15.7053,0.6333000000000002
10/05/2015,16.41,55267322,$16.5893,$16.656,$16.2753,0.31269999999999953
10/02/2015,16.5047,66114192,$15.7067,$16.5133,$15.662,0.09469999999999956
10/01/2015,15.992,68523881,$16.5007,$16.5667,$15.8087,-0.5126999999999988
09/30/2015,16.56,73886228,$16.80,$16.8267,$16.156,0.5679999999999978
09/29/2015,16.4433,55439552,$16.6973,$16.982,$16.364,-0.11669999999999803
09/28/2015,16.562,73396658,$17.1567,$17.3193,$16.4407,0.11870000000000047
09/25/2015,17.1273,56570897,$17.774,$17.794,$17.0767,0.5653000000000006
09/24/2015,17.5413,51639994,$17.302,$17.5633,$17.0807,0.4139999999999979
09/23/2015,17.404,38957531,$17.4633,$17.472,$17.1723,-0.13729999999999976
09/22/2015,17.396,54909618,$17.2687,$17.51,$17.058,-0.007999999999999119
09/21/2015,17.6133,91719179,$17.5987,$18.1047,$17.0533,0.21729999999999805
09/18/2015,17.3747,56409632,$17.1973,$17.588,$17.1667,-0.23859999999999815
09/17/2015,17.4713,53628288,$17.5973,$17.70,$17.3793,0.09659999999999869
09/16/2015,17.4833,66085557,$16.8693,$17.5253,$16.8587,0.012000000000000455
09/15/2015,16.9047,43974083,$16.85,$16.9733,$16.6333,-0.5786000000000016
09/14/2015,16.8793,43284128,$16.74,$16.95,$16.6447,-0.025399999999997647
09/11/2015,16.6827,35202012,$16.5093,$16.6827,$16.3153,-0.1966000000000001
09/10/2015,16.5653,40603090,$16.482,$16.7149,$16.3553,-0.11739999999999995
09/09/2015,16.594,50774690,$16.8033,$16.95,$16.5535,0.028700000000000614
09/08/2015,16.5447,46948042,$16.3367,$16.6107,$16.27,-0.04930000000000234
09/04/2015,16.1287,55311812,$16.0593,$16.2727,$15.88,-0.41600000000000037
09/03/2015,16.3713,62772089,$16.804,$16.8053,$16.3333,0.24260000000000304
09/02/2015,16.5127,68862821,$16.3533,$16.5253,$15.9853,0.1413999999999973
09/01/2015,15.9087,81658474,$16.0227,$16.40,$15.798,-0.6039999999999992
08/31/2015,16.604,70325560,$16.3747,$16.9967,$16.3673,0.6952999999999996
08/28/2015,16.5653,82609999,$16.124,$16.7633,$16.1047,-0.038699999999998624
08/27/2015,16.1993,114686538,$15.40,$16.3167,$15.3873,-0.36599999999999966
08/26/2015,14.9893,74269463,$15.1953,$15.20,$14.3673,-1.2100000000000009
08/25/2015,14.6687,64705153,$15.368,$15.3933,$14.608,-0.32060000000000066
08/24/2015,14.5913,143437188,$13.5193,$15.4267,$13.00,-0.07739999999999903
08/21/2015,15.3847,98676476,$15.7333,$16.2533,$15.3673,0.7934000000000001
08/20/2015,16.1453,73382513,$16.804,$16.9707,$16.1267,0.7605999999999984
08/19/2015,17.0167,53984028,$17.3553,$17.3767,$17.0013,0.8714000000000013
08/18/2015,17.3813,62790734,$17.0253,$17.3967,$16.904,0.36459999999999937
08/17/2015,16.9993,107525886,$17.0373,$17.106,$16.7007,-0.3819999999999979
08/14/2015,16.21,65410362,$16.4827,$16.5287,$16.118,-0.7893000000000008
08/13/2015,16.1673,70249915,$15.9907,$16.432,$15.9413,-0.04269999999999996
08/12/2015,15.878,55952042,$15.6667,$15.9847,$15.516,-0.2893000000000008
08/11/2015,15.8247,63913348,$15.81,$15.9533,$15.6293,-0.053300000000000125
08/10/2015,16.076,62689574,$15.8767,$16.198,$15.7367,0.2513000000000005
08/07/2015,16.1673,76043992,$16.2387,$16.2487,$15.8927,0.09130000000000038
08/06/2015,16.4087,219267190,$16.636,$17.00,$15.7413,0.24139999999999873
08/05/2015,18.0087,89538630,$17.572,$18.0667,$17.36,1.6000000000000014
08/04/2015,17.752,35042262,$17.334,$17.7813,$17.2227,-0.25670000000000215
08/03/2015,17.3327,38207441,$17.7527,$17.7807,$17.138,-0.4192999999999998
07/31/2015,17.7433,33270043,$17.84,$17.9573,$17.6749,0.4106000000000023
07/30/2015,17.786,30459060,$17.5127,$17.796,$17.474,0.04269999999999996
07/29/2015,17.588,41743269,$17.618,$17.8593,$17.4667,-0.1980000000000004
07/28/2015,17.6547,58189921,$17.05,$17.6933,$16.7892,0.06669999999999732
07/27/2015,16.8673,70333075,$17.4953,$17.6288,$16.7193,-0.7873999999999981
07/24/2015,17.694,42517794,$17.8253,$18.0727,$17.5947,0.8266999999999989
07/23/2015,17.8133,33337198,$17.9767,$17.9933,$17.6847,0.11930000000000263
07/22/2015,17.858,46459867,$17.418,$17.9627,$17.3907,0.04469999999999885
07/21/2015,17.7847,91374434,$18.0033,$18.2333,$17.77,-0.0732999999999997
07/20/2015,18.8173,74546273,$18.3333,$19.11,$18.1693,1.0325999999999986
07/17/2015,18.3107,74950298,$18.1667,$18.3693,$17.8833,-0.5065999999999988
07/16/2015,17.7787,23973783,$17.6147,$17.8133,$17.544,-0.532
07/15/2015,17.5427,30102885,$17.7827,$17.8327,$17.472,-0.23600000000000065
07/14/2015,17.71,28583521,$17.4733,$17.7327,$17.3673,0.1673000000000009
07/13/2015,17.4773,44270933,$17.4833,$17.5033,$17.07,-0.23270000000000124
07/10/2015,17.2767,39078205,$17.4813,$17.5333,$17.188,-0.2005999999999979
07/09/2015,17.1947,49946435,$17.272,$17.53,$17.1193,-0.08200000000000074
07/08/2015,16.9973,93189103,$17.288,$17.3867,$16.954,-0.1974000000000018
07/07/2015,17.8587,91445729,$18.3333,$18.3467,$17.3847,0.8613999999999997
07/06/2015,18.648,61638854,$18.592,$18.7793,$18.42,0.7893000000000008
07/02/2015,18.668,107333721,$18.6797,$18.83,$18.2207,0.019999999999999574
07/01/2015,17.9433,31500269,$18.074,$18.1747,$17.8567,-0.7246999999999986
06/30/2015,17.884,46266502,$17.6533,$18.0613,$17.60,-0.05930000000000035
06/29/2015,17.468,52071754,$17.4633,$17.73,$17.38,-0.41600000000000037
06/26/2015,17.806,57444871,$17.926,$17.9407,$17.7333,0.33800000000000097
06/25/2015,17.9193,42674874,$17.7633,$18.094,$17.6833,0.11329999999999885
06/24/2015,17.678,36172362,$17.7987,$17.8233,$17.5813,-0.24129999999999896
06/23/2015,17.8447,57969001,$17.3547,$17.8667,$17.238,0.16669999999999874
06/22/2015,17.3193,68386046,$17.4767,$17.6267,$17.046,-0.5254000000000012
06/19/2015,17.5007,36883482,$17.4933,$17.5867,$17.34,0.1814
06/18/2015,17.4593,41721594,$17.4667,$17.564,$17.3347,-0.04139999999999944
06/17/2015,17.3607,82508359,$16.8113,$17.624,$16.8013,-0.09859999999999758
06/16/2015,16.8747,29713755,$16.6753,$16.896,$16.6063,-0.48600000000000065
06/15/2015,16.692,32743964,$16.6467,$16.752,$16.4007,-0.18270000000000053
06/12/2015,16.7127,21276844,$16.6807,$16.8973,$16.6807,0.020700000000001495
06/11/2015,16.7607,30614580,$16.884,$16.958,$16.6953,0.047999999999998266
06/10/2015,16.7133,51789439,$16.7933,$16.9333,$16.5667,-0.047399999999999665
06/09/2015,17.0667,38940866,$17.0267,$17.1827,$16.9427,0.3534000000000006
06/08/2015,17.086,75104122,$16.7233,$17.25,$16.6873,0.019299999999997652
06/05/2015,16.6093,45297532,$16.40,$16.6467,$16.3787,-0.47669999999999746
06/04/2015,16.3947,36383802,$16.50,$16.62,$16.3807,-0.2146000000000008
06/03/2015,16.5993,26671517,$16.5467,$16.7147,$16.4673,0.20459999999999923
06/02/2015,16.5567,31941554,$16.5947,$16.6267,$16.42,-0.04260000000000019
06/01/2015,16.63,37533551,$16.7607,$16.7733,$16.498,0.0732999999999997
05/29/2015,16.72,56776652,$16.7333,$16.8579,$16.6287,0.08999999999999986
05/28/2015,16.7633,54690918,$16.4687,$16.7867,$16.3367,0.043300000000002115
05/27/2015,16.4953,51059794,$16.5673,$16.6333,$16.37,-0.2680000000000007
05/26/2015,16.497,52364914,$16.512,$16.80,$16.4333,0.0016999999999995907
05/22/2015,16.5153,33289618,$16.3587,$16.5733,$16.334,0.018299999999999983
05/21/2015,16.3747,29498490,$16.202,$16.4413,$16.1572,-0.14059999999999917
05/20/2015,16.29,56242157,$16.4753,$16.516,$16.0915,-0.08470000000000155
05/19/2015,16.476,55022957,$16.562,$16.7333,$16.41,0.18599999999999994
05/18/2015,16.5833,50248940,$16.4667,$16.66,$16.40,0.10730000000000217
05/15/2015,16.5893,67790021,$16.262,$16.6267,$16.1667,0.006000000000000227
05/14/2015,16.2733,42706224,$16.3213,$16.326,$16.0833,-0.3160000000000025
05/13/2015,16.212,81490294,$16.5073,$16.5533,$16.15,-0.061299999999999244
05/12/2015,16.316,95186907,$16.0073,$16.4233,$15.8793,0.1039999999999992
05/11/2015,15.966,84956958,$15.7527,$16.192,$15.6873,-0.34999999999999964
05/08/2015,15.774,69981640,$15.7327,$15.894,$15.58,-0.19200000000000017
05/07/2015,15.7867,141598459,$14.7333,$15.832,$14.6833,0.0127000000000006
05/06/2015,15.362,76256602,$15.6067,$15.6313,$15.2133,-0.42469999999999963
05/05/2015,15.53,86740922,$15.8507,$15.9667,$15.2753,0.16799999999999926
05/04/2015,15.3673,66408852,$15.212,$15.6487,$15.1407,-0.16269999999999918
05/01/2015,15.0687,79153820,$15.3293,$15.4513,$14.6937,-0.2986000000000004
04/30/2015,15.07,58383421,$15.3593,$15.526,$15.0113,0.001300000000000523
04/29/2015,15.4967,58969276,$15.3367,$15.6647,$15.1753,0.4267000000000003
04/28/2015,15.3653,91202624,$15.65,$15.70,$15.202,-0.13140000000000107
04/27/2015,15.4367,174886413,$14.8373,$15.9167,$14.80,0.07140000000000057
04/24/2015,14.5617,36395322,$14.70,$14.72,$14.534,-0.875
04/23/2015,14.5733,66125727,$14.5513,$14.7653,$14.4767,0.01159999999999961
04/22/2015,14.6293,117832636,$14.1667,$14.792,$14.1127,0.05600000000000094
04/21/2015,13.9607,51242629,$13.72,$14.05,$13.6207,-0.6686000000000014
04/20/2015,13.6847,38383676,$13.7853,$13.8567,$13.59,-0.2759999999999998
04/17/2015,13.786,36983247,$13.666,$13.792,$13.5667,0.10130000000000017
04/16/2015,13.78,24855258,$13.8467,$13.9447,$13.7527,-0.006000000000000227
04/15/2015,13.8553,29157015,$13.8307,$13.9727,$13.7733,0.07530000000000037
04/14/2015,13.8307,45286282,$13.9047,$13.966,$13.70,-0.02459999999999951
04/13/2015,13.9853,56358272,$14.029,$14.20,$13.9367,0.1546000000000003
04/10/2015,14.06,60312720,$13.99,$14.11,$13.9333,0.07469999999999999
04/09/2015,14.006,56697767,$13.8953,$14.0247,$13.7413,-0.05400000000000027
04/08/2015,13.8447,94195648,$13.88,$14.06,$13.7247,-0.16130000000000067
04/07/2015,13.55,65104392,$13.5007,$13.6707,$13.4093,-0.29469999999999885
04/06/2015,13.54,186341457,$13.20,$13.85,$13.1667,-0.010000000000001563
04/02/2015,12.7333,75071092,$12.682,$12.882,$12.6667,-0.8066999999999993
04/01/2015,12.506,56872157,$12.58,$12.82,$12.4033,-0.2272999999999996
03/31/2015,12.5847,75269212,$12.902,$12.9173,$12.5607,0.07869999999999955
03/30/2015,12.7047,150934575,$12.39,$12.8167,$12.12,0.120000000000001
03/27/2015,12.3333,128948381,$12.6047,$12.6193,$12.0933,-0.3714000000000013
03/26/2015,12.6937,61802729,$12.928,$12.986,$12.6467,0.3604000000000003
03/25/2015,12.9533,85823687,$13.218,$13.2393,$12.8467,0.2596000000000007
03/24/2015,13.448,54612963,$13.4387,$13.586,$13.3167,0.4946999999999999
03/23/2015,13.3087,39337360,$13.2333,$13.3667,$13.1647,-0.13930000000000042
03/20/2015,13.2053,63751108,$13.1633,$13.266,$13.0414,-0.1034000000000006
03/19/2015,13.0433,127032626,$13.4667,$13.6393,$12.9687,-0.16199999999999903
03/18/2015,13.3807,71953059,$12.9973,$13.392,$12.874,0.3373999999999988
03/17/2015,12.982,73353938,$13.0287,$13.2473,$12.9293,-0.39869999999999983
03/16/2015,13.0467,84255378,$12.80,$13.0607,$12.6533,0.0647000000000002
03/13/2015,12.5787,81319354,$12.5967,$12.7833,$12.488,-0.46799999999999997
03/12/2015,12.738,62096504,$12.9167,$12.9633,$12.65,0.1593
03/11/2015,12.916,74526053,$12.7433,$13.0787,$12.734,0.17800000000000082
03/10/2015,12.688,83085573,$12.564,$12.90,$12.5067,-0.22799999999999976
03/09/2015,12.7253,100987615,$12.9593,$12.966,$12.55,0.03730000000000011
03/06/2015,12.9253,100581715,$13.2807,$13.3833,$12.8101,0.1999999999999993
03/05/2015,13.3753,73051928,$13.5233,$13.746,$13.3433,0.4499999999999993
03/04/2015,13.4957,63228793,$13.2833,$13.5013,$13.1473,0.12040000000000006
03/03/2015,13.304,66461967,$13.1207,$13.3496,$13.0213,-0.1916999999999991
03/02/2015,13.155,118655971,$13.5133,$13.556,$13.055,-0.1490000000000009
02/27/2015,13.556,58070926,$13.7933,$13.9033,$13.52,0.4009999999999998
02/26/2015,13.8127,97020251,$13.60,$14.0727,$13.4813,0.2567000000000004
02/25/2015,13.584,58612546,$13.6627,$13.8093,$13.5053,-0.2286999999999999
02/24/2015,13.6073,98809421,$13.8193,$13.8193,$13.4467,0.023300000000000765
02/23/2015,13.8223,127306901,$14.3773,$14.5467,$13.7553,0.21499999999999986
02/20/2015,14.474,89675595,$14.052,$14.5067,$13.9873,0.6517
02/19/2015,14.1137,77058006,$13.6667,$14.1627,$13.5833,-0.3603000000000005
02/18/2015,13.6307,40663450,$13.6113,$13.7447,$13.5067,-0.48300000000000054
02/17/2015,13.6233,59468295,$13.7133,$13.7133,$13.4333,-0.007399999999998741
